# Melissa Graham, gal_sds.ipynb 
# UTC = Tue, 12 Apr 2022 18:50:30 +0000 
# 
# Columns 
#  0 candidate id 
#  1 object id 
#  2 object ra 
#  3 object dec 
#  4 object MJD 
#  5 object filter 
#  6 object magnitude 
#  7 object magnitude error 
#  8 object real/bogus score 
# 
DC22gfeir 16194088  115.17386530116  -26.22081198142 59600.17844690 g 21.606  0.073  0.966 
DC22gfeir 16195070  115.17387180498  -26.22079605835 59600.17988491 r 20.327  0.035  0.788 
DC22gfeir 16195651  115.17383931385  -26.22082585173 59600.18080298 i 19.640  0.036  0.527 
DC22gfeir 16195966  115.17387173727  -26.22080327417 59600.18147802 z 19.375  0.036  0.631 
DC22gfeir 16197152  115.17387659590  -26.22081240061 59600.18395256 r 20.332  0.032  0.858 
DC22gfeir 16198085  115.17386612755  -26.22079208005 59600.18620410 g 21.636  0.075  0.911 
DC22gfeir 16198546  115.17386533334  -26.22080979949 59600.18764036 r 20.349  0.036  0.689 
DC22gfeir 16199581  115.17387553362  -26.22081125792 59600.18922551 z 19.290  0.028  0.596 
DC22gfeir 16199084  115.17386853021  -26.22079445524 59600.18989608 g 21.752  0.089  0.947 
DC22gfeir 16199890  115.17387499216  -26.22079968583 59600.19134595 r 20.322  0.032  0.785 
DC22gfeir 16200855  115.17387312525  -26.22080508665 59600.19293860 z 19.353  0.029  0.526 
DC22gfeir 16200624  115.17385417239  -26.22079576954 59601.24916450 g 21.627  0.086  0.945 
DC22gfeir 16201156  115.17385054998  -26.22080804643 59601.25060647 r 20.297  0.035  0.723 
DC22gfeir 16201488  115.17385503839  -26.22081351724 59601.25218253 z 19.338  0.032  0.997 
DC22gfeir 16202887  115.17387543555  -26.22081821873 59601.25801313 r 20.305  0.034  0.719 
DC22gfeir 16204426  115.17384113753  -26.22079915369 59601.26400323 g 21.658  0.083  0.957 
DC22gfeir 16206688  115.17389517771  -26.22078522887 59601.27075668 z 19.324  0.035  0.856 
DC22gfeir 16206720  115.17384199111  -26.22081149877 59602.23380749 g 21.619  0.060  0.931 
DC22gfeir 16207744  115.17389677106  -26.22080261684 59602.23780349 g 21.678  0.066  0.929 
DC22gfeir 16208854  115.17383176656  -26.22081684121 59602.24150791 g 21.644  0.066  0.885 
DC22gfeir 16210113  115.17386592561  -26.22079948563 59602.24521785 g 21.741  0.076  0.927 
DC22gfeir 16211083  115.17381057146  -26.22080333010 59602.24893469 g 21.643  0.067  0.890 
DC22gfeir 16212209  115.17384112311  -26.22081906532 59602.25266607 g 21.750  0.074  0.914 
DC22gfejc 15876731  116.08646494620  -26.10538852920 59474.36167184 g 22.505  0.146  0.955 
DC22gfejc 15877135  116.08645367234  -26.10550224178 59474.36311203 r 21.417  0.083  0.706 
DC22gfejc 15877239  116.08646603045  -26.10545853724 59474.36402923 i 21.324  0.119  0.787 
DC22gfejc 15878082  116.08647068547  -26.10548741911 59474.36775169 i 21.003  0.091  0.875 
DC22gfejc 15878199  116.08636932708  -26.10552198709 59474.36842620 z 20.425  0.076  0.407 
DC22gfejc 15878389  116.08640489706  -26.10543303673 59474.36910150 g 22.365  0.113  0.682 
DC22gfejc 15879176  116.08636561178  -26.10546318990 59474.37214179 z 20.659  0.091  0.764 
DC22gfejc 15880024  116.08644529341  -26.10549310768 59474.37628625 z 20.557  0.093  0.183 
DC22gfejc 15892290  116.08639650291  -26.10546673833 59477.36144365 z 20.468  0.100  0.429 
DC22gfejc 15893687  116.08635915983  -26.10547803117 59477.36448962 i 21.185  0.146  0.237 
DC22gfejc 15895233  116.08638585838  -26.10549836662 59477.36516096 z 20.652  0.116  0.445 
DC22gfejc 15897567  116.08637300823  -26.10550629203 59477.36889470 z 20.460  0.094  0.614 
DC22gfejc 15898069  116.08646159002  -26.10547861814 59477.37146311 r 21.557  0.147  0.884 
DC22gfejc 15898270  116.08640239888  -26.10550150652 59477.37238155 i 21.018  0.109  0.749 
DC22gfejc 15898395  116.08642420049  -26.10546896166 59477.37307067 z 20.567  0.096  0.594 
DC22gfejc 15899556  116.08645835392  -26.10544566462 59477.37521385 r 21.491  0.123  0.995 
DC22gfejc 15901454  116.08637717550  -26.10546604166 59477.38051663 z 20.406  0.079  0.946 
DC22gfejc 15902404  116.08637269186  -26.10548459185 59480.36352464 z 20.480  0.082  0.357 
DC22gfejc 15903046  116.08646136705  -26.10548128555 59480.36567009 r 21.677  0.136  0.944 
DC22gfejc 15903647  116.08638848820  -26.10546924230 59480.36726450 z 20.664  0.098  0.395 
DC22gfejc 15904896  116.08644862016  -26.10555152081 59480.37030970 i 20.911  0.116  0.296 
DC22gfejc 15907794  116.08639230126  -26.10552242502 59480.37471141 z 20.526  0.088  0.487 
DC22gfejc 15908305  116.08645213040  -26.10546762372 59480.37684958 r 21.534  0.122  0.931 
DC22gfejc 15908528  116.08637420252  -26.10546165346 59480.37844507 z 20.524  0.084  0.950 
DC22gfejc 15909311  116.08635629743  -26.10547762584 59481.35997661 i 21.067  0.109  0.493 
DC22gfejc 15909811  116.08637642157  -26.10548901238 59481.36067176 z 20.587  0.095  0.610 
DC22gfejc 15910740  116.08651412387  -26.10549572587 59481.36279411 r 21.632  0.132  0.044 
DC22gfejc 15910735  116.08636858958  -26.10550584833 59481.36441082 z 20.490  0.084  0.916 
DC22gfejc 15910883  116.08640060530  -26.10549597680 59481.36743836 i 21.027  0.106  0.678 
DC22gfejc 15912028  116.08636343743  -26.10548661247 59481.37185637 z 20.885  0.110  0.788 
DC22gfejc 15912319  116.08636601299  -26.10547516235 59481.37559206 z 20.631  0.092  0.803 
DC22gfejc 15913035  116.08640682257  -26.10547035119 59481.37931024 z 20.620  0.092  0.286 
DC22gfejc 15919590  116.08651606262  -26.10544035567 59486.34927766 g 22.521  0.137  0.959 
DC22gfejc 15920055  116.08647778681  -26.10550948941 59486.35072884 r 21.389  0.076  0.822 
DC22gfejc 15920541  116.08638737523  -26.10550197197 59486.35232635 z 20.546  0.082  0.955 
DC22gfejc 15920720  116.08644364280  -26.10548602238 59486.35299399 g 22.283  0.115  0.916 
DC22gfejc 15921131  116.08643966585  -26.10544868628 59486.35444505 r 21.512  0.083  0.783 
DC22gfejc 15921165  116.08638247552  -26.10548150855 59486.35534600 i 21.016  0.086  0.574 
DC22gfejc 15921629  116.08640141117  -26.10551816799 59486.35602288 z 20.530  0.079  0.589 
DC22gfejc 15921901  116.08650652504  -26.10543711066 59486.35669738 g 22.518  0.137  0.980 
DC22gfejc 15922367  116.08644433413  -26.10544842324 59486.35813890 r 21.414  0.075  0.000 
DC22gfejc 15922865  116.08634997624  -26.10554090602 59486.35974114 z 20.743  0.088  0.715 
DC22gfejc 15923275  116.08643651876  -26.10544417519 59486.36040844 g 22.446  0.126  0.880 
DC22gfejc 15927237  116.08648556638  -26.10547753642 59486.36555750 r 21.514  0.077  0.774 
DC22gfejc 15927538  116.08639720445  -26.10551288449 59486.36647634 i 21.066  0.086  0.558 
DC22gfejc 15927708  116.08639979372  -26.10550232388 59486.36715992 z 20.554  0.078  0.515 
DC22gfejc 15928376  116.08648742182  -26.10546296262 59486.36929345 r 21.467  0.080  0.839 
DC22gfejc 15929128  116.08647637527  -26.10547034301 59486.37155148 g 22.647  0.150  0.823 
DC22gfejc 15929559  116.08644460068  -26.10541972959 59486.37299608 r 21.474  0.084  0.964 
DC22gfejc 15929806  116.08639393618  -26.10547868058 59486.37390683 i 20.877  0.084  0.739 
DC22gfejc 15929956  116.08636021145  -26.10550083684 59486.37459495 z 20.653  0.105  0.579 
DC22gfejc 15930416  116.08640014062  -26.10546364863 59486.37669932 r 21.573  0.105  0.945 
DC22gfejc 15930570  116.08640738515  -26.10543230662 59486.37761385 i 20.845  0.080  0.488 
DC22gfejc 15930679  116.08637591634  -26.10545664735 59486.37829250 z 20.702  0.100  0.738 
DC22gfejc 15931221  116.08643510624  -26.10544539291 59489.35989859 r 21.667  0.144  0.966 
DC22gfejc 15932041  116.08651002609  -26.10546115397 59489.36360691 r 21.563  0.138  0.879 
DC22gfejc 15932354  116.08639448277  -26.10550624054 59489.36518186 z 20.443  0.136  0.754 
DC22gfejc 15936975  116.08634397835  -26.10551923852 59492.36593022 z 20.528  0.073  0.677 
DC22gfejc 15938086  116.08636626900  -26.10548908505 59492.36962664 z 20.379  0.055  0.257 
DC22gfejc 15938662  116.08640704373  -26.10542611016 59492.37030838 g 22.508  0.093  0.787 
DC22gfejc 15939524  116.08633897701  -26.10541833893 59492.37333112 g 22.794  0.127  0.674 
DC22gfejc 15941660  116.08641435947  -26.10543242906 59492.37871185 g 22.446  0.092  0.788 
DC22gfejc 16228806  116.08646482586  -26.10546773981 59504.34606627 r 21.653  0.099  0.907 
DC22gfejc 16229077  116.08637679569  -26.10546985566 59504.34699128 i 20.887  0.075  0.555 
DC22gfejc 15948336  116.08635057359  -26.10553478562 59504.34766289 z 20.442  0.071  0.648 
DC22gfejc 15949120  116.08641049471  -26.10542825647 59504.34979406 r 21.528  0.084  0.900 
DC22gfejc 15949395  116.08637025186  -26.10546615828 59504.35069582 i 21.000  0.086  0.760 
DC22gfejc 15949721  116.08638574934  -26.10545355232 59504.35137425 z 20.587  0.081  0.926 
DC22gfejc 15950292  116.08643545848  -26.10546295887 59504.35348743 r 21.574  0.093  0.950 
DC22gfejc 15951044  116.08635199536  -26.10553972808 59504.35507596 z 20.508  0.077  0.671 
DC22gfejc 15951727  116.08636882471  -26.10549365347 59504.35880460 z 20.660  0.087  0.728 
DC22gfejc 15952859  116.08636960126  -26.10548373693 59504.36253064 z 20.571  0.079  0.840 
DC22gfejc 15953070  116.08638529477  -26.10546287646 59504.36319973 g 22.355  0.095  0.874 
DC22gfejc 15954803  116.08639158563  -26.10546758285 59505.35835653 r 21.746  0.114  0.877 
DC22gfejc 15954931  116.08638023324  -26.10547352978 59505.35994218 z 20.447  0.073  0.533 
DC22gfejc 15955219  116.08642277812  -26.10545424431 59505.36061907 g 22.352  0.150  0.947 
DC22gfejc 15955553  116.08644423561  -26.10547283694 59505.36206040 r 21.712  0.117  0.957 
DC22gfejc 15955958  116.08640418499  -26.10547096849 59505.36366770 z 20.645  0.094  0.793 
DC22gfejc 15956004  116.08642381887  -26.10545469229 59505.36578669 r 21.625  0.099  0.920 
DC22gfejc 15956663  116.08637726357  -26.10553790488 59505.36738622 z 20.404  0.069  0.745 
DC22gfejc 15956963  116.08644542041  -26.10545579530 59505.36950798 r 21.604  0.102  0.924 
DC22gfejc 15956966  116.08640094604  -26.10549713078 59505.37041913 i 21.010  0.093  0.739 
DC22gfejc 15957651  116.08638187035  -26.10547613392 59505.37416216 i 20.769  0.076  0.814 
DC22gfejc 15957788  116.08638886427  -26.10547540485 59505.37483882 z 20.998  0.127  0.837 
DC22gfejc 15958201  116.08646585497  -26.10544801417 59505.37694369 r 21.468  0.096  0.975 
DC22gfejc 15958799  116.08641697042  -26.10546217768 59505.37854505 z 20.665  0.100  0.953 
DC22gfejc 15959706  116.08630285971  -26.10549876047 59507.34661304 i 20.853  0.127  0.060 
DC22gfejc 15959213  116.08640163524  -26.10549199077 59507.34729877 z 20.584  0.119  0.044 
DC22gfejc 15960832  116.08637078642  -26.10550862097 59507.35102912 z 20.709  0.129  0.305 
DC22gfejc 15962407  116.08641899005  -26.10549009814 59507.35476267 z 20.789  0.130  0.249 
DC22gfejc 15962820  116.08641784098  -26.10549049482 59507.35776445 i 21.173  0.130  0.733 
DC22gfejc 15963379  116.08641464083  -26.10551699305 59507.35844535 z 20.420  0.088  0.308 
DC22gfejc 15964202  116.08636053232  -26.10549542303 59507.36214638 z 20.454  0.101  0.700 
DC22gfejc 15965077  116.08643249004  -26.10551934232 59507.36516380 i 20.941  0.114  0.631 
DC22gfejc 15965544  116.08636839664  -26.10551559782 59507.36584053 z 20.407  0.094  0.927 
DC22gfejc 15966544  116.08632050034  -26.10548342928 59508.35903021 i 21.025  0.131  0.440 
DC22gfejc 15966405  116.08637872928  -26.10548516303 59508.35971204 z 20.581  0.102  0.630 
DC22gfejc 15967765  116.08634604142  -26.10546317843 59508.36341226 z 20.658  0.100  0.809 
DC22gfejc 15968430  116.08643416973  -26.10543443105 59508.36553143 r 21.404  0.103  0.995 
DC22gfejc 15970211  116.08641387484  -26.10547189883 59510.32397925 z 20.577  0.107  0.049 
DC22gfejc 15972430  116.08645195308  -26.10554006068 59510.32765742 z 20.563  0.103  0.163 
DC22gfejc 15974224  116.08639815320  -26.10548385846 59510.33134917 z 20.651  0.106  0.154 
DC22gfejc 15976896  116.08647005495  -26.10544120998 59510.33717800 r 21.494  0.133  0.204 
DC22gfejc 15978161  116.08641789010  -26.10549482392 59510.33807327 i 21.001  0.122  0.385 
DC22gfejc 15978599  116.08637703780  -26.10550087777 59510.33874490 z 20.608  0.112  0.042 
DC22gfejc 15979431  116.08648535609  -26.10549960228 59510.34175878 i 21.005  0.120  0.265 
DC22gfejc 15979978  116.08633008486  -26.10554423869 59510.34243324 z 20.814  0.133  0.711 
DC22gfejc 15984874  116.08642723789  -26.10544932595 59511.36235832 r 21.488  0.105  0.987 
DC22gfejc 15984934  116.08641481978  -26.10543995292 59511.36326552 i 21.063  0.114  0.897 
DC22gfejc 15985031  116.08639933515  -26.10548543322 59511.36396568 z 20.547  0.099  0.730 
DC22gfejc 15986604  116.08639766465  -26.10543912928 59511.36610721 r 21.483  0.114  0.770 
DC22gfejc 15986837  116.08640148370  -26.10540027763 59511.36702835 i 21.022  0.114  0.737 
DC22gfejc 15987272  116.08636401956  -26.10544060528 59511.36770714 z 20.660  0.116  0.657 
DC22gfejc 15987720  116.08639074826  -26.10542335164 59512.34062766 g 22.413  0.136  0.897 
DC22gfejc 15989672  116.08643588781  -26.10548005893 59512.34207047 r 21.657  0.098  0.791 
DC22gfejc 15990677  116.08636066845  -26.10550465174 59512.34366652 z 20.401  0.070  0.881 
DC22gfejc 15991288  116.08640955973  -26.10546707127 59512.34580298 r 21.359  0.074  0.874 
DC22gfejc 15991800  116.08638355422  -26.10549641558 59512.34738734 z 20.458  0.073  0.690 
DC22gfejc 15992715  116.08645160658  -26.10545871809 59512.34951368 r 21.396  0.078  0.978 
DC22gfejc 15993082  116.08636966861  -26.10546602633 59512.35044922 i 21.056  0.087  0.523 
DC22gfejc 15993329  116.08640320114  -26.10548778422 59512.35111709 z 20.482  0.076  0.881 
DC22gfejc 15994176  116.08645867063  -26.10546066132 59512.35322428 r 21.456  0.081  0.885 
DC22gfejc 15994483  116.08635838505  -26.10546140940 59512.35412755 i 20.937  0.078  0.824 
DC22gfejc 15994770  116.08637641777  -26.10549537785 59512.35479948 z 20.347  0.065  0.549 
DC22gfejc 15995671  116.08638430076  -26.10548594752 59512.35784915 i 20.747  0.067  0.352 
DC22gfejc 15995826  116.08639205695  -26.10547827181 59512.35852995 z 20.582  0.084  0.805 
DC22gfejc 15996173  116.08644211176  -26.10545713775 59512.35922100 g 22.455  0.143  0.990 
DC22gfejc 15996837  116.08644478673  -26.10544512733 59512.36065467 r 21.553  0.090  0.894 
DC22gfejc 15997262  116.08625314068  -26.10544092349 59512.36156340 i 21.883  0.187  0.522 
DC22gfejc 16004523  116.08637144398  -26.10547756182 59519.31955927 z 20.643  0.097  0.057 
DC22gfejc 16004641  116.08641666033  -26.10543309244 59519.32024555 g 22.642  0.127  0.700 
DC22gfejc 16005241  116.08641301291  -26.10541589970 59519.32328331 z 20.464  0.081  0.266 
DC22gfejc 16006165  116.08637187471  -26.10542678844 59519.32396603 g 22.505  0.105  0.161 
DC22gfejc 16006530  116.08638237749  -26.10544441319 59519.32696784 z 20.597  0.083  0.519 
DC22gfejc 16006706  116.08622397347  -26.10541667141 59519.32763606 g 22.964  0.149  0.322 
DC22gfejc 16007524  116.08634503404  -26.10539885790 59519.33065079 z 20.641  0.095  0.795 
DC22gfejc 16007670  116.08630300312  -26.10545715577 59519.33132120 g 22.534  0.106  0.688 
DC22gfejc 16008319  116.08639465681  -26.10545690900 59519.33433442 z 20.419  0.073  0.605 
DC22gfejc 16008670  116.08636800513  -26.10546550048 59519.33502207 g 22.625  0.119  0.830 
DC22gfejc 16009330  116.08636551108  -26.10542356690 59519.33804042 z 20.570  0.084  0.744 
DC22gfejc 16014432  116.08637658231  -26.10549182523 59525.31588755 i 21.091  0.094  0.806 
DC22gfejc 16014614  116.08642167099  -26.10550761934 59525.31657347 z 20.608  0.099  0.442 
DC22gfejc 16015372  116.08642110310  -26.10551840439 59525.31963936 i 21.077  0.122  0.575 
DC22gfejc 16015427  116.08645705332  -26.10546527869 59525.32030866 z 20.669  0.141  0.751 
DC22gfejc 16016120  116.08644502620  -26.10545344005 59525.32334025 i 21.095  0.116  0.843 
DC22gfejc 16016229  116.08641708686  -26.10551283457 59525.32400753 z 20.455  0.115  0.138 
DC22gfejc 16016482  116.08643037812  -26.10540973914 59525.32467622 g 22.413  0.139  0.732 
DC22gfejc 16016928  116.08645563437  -26.10549746484 59525.32613215 r 21.659  0.141  0.724 
DC22gfejc 16016984  116.08637933831  -26.10542435860 59525.32704530 i 20.966  0.110  0.549 
DC22gfejc 16017315  116.08639356867  -26.10551581961 59525.32772141 z 20.418  0.094  0.158 
DC22gfejc 16019057  116.08642981115  -26.10550480107 59528.30564065 z 20.618  0.075  0.243 
DC22gfejc 16019048  116.08645312162  -26.10545103108 59528.30630775 g 22.556  0.097  0.854 
DC22gfejc 16021780  116.08642279921  -26.10547079422 59528.31307890 z 20.570  0.070  0.078 
DC22gfejc 16023284  116.08639384896  -26.10547484900 59528.31681618 z 20.601  0.073  0.507 
DC22gfejc 16022730  116.08632216323  -26.10542456227 59528.31751447 g 23.156  0.160  0.682 
DC22gfejc 16024069  116.08639621791  -26.10546184576 59528.32053870 z 20.561  0.070  0.193 
DC22gfejc 16025237  116.08641121195  -26.10549036921 59528.32429447 z 20.568  0.073  0.260 
DC22gfejc 16025652  116.08644373067  -26.10549838812 59532.30856135 g 22.578  0.101  0.854 
DC22gfejc 16026114  116.08641700217  -26.10545464146 59532.31093477 i 20.919  0.072  0.397 
DC22gfejc 16026391  116.08641268143  -26.10550711022 59532.31162089 z 20.545  0.076  0.362 
DC22gfejc 16027411  116.08640796004  -26.10548029905 59532.31468280 i 20.921  0.069  0.157 
DC22gfejc 16027627  116.08637996036  -26.10548882622 59532.31535396 z 20.572  0.080  0.717 
DC22gfejc 16027871  116.08638619025  -26.10543440710 59532.31603817 g 22.420  0.085  0.916 
DC22gfejc 16029008  116.08638937312  -26.10549678417 59532.31839410 i 21.008  0.074  0.492 
DC22gfejc 16029192  116.08638030628  -26.10550622787 59532.31908136 z 20.447  0.068  0.578 
DC22gfejc 16030270  116.08642341520  -26.10549529002 59534.30915020 r 21.483  0.074  0.853 
DC22gfejc 16030629  116.08646019434  -26.10551060743 59534.31007234 i 21.008  0.077  0.234 
DC22gfejc 16031008  116.08647860673  -26.10544591584 59534.31145539 g 22.460  0.133  0.872 
DC22gfejc 16031487  116.08645691368  -26.10545584765 59534.31291285 r 21.471  0.078  0.716 
DC22gfejc 16032260  116.08642732827  -26.10548672016 59534.31382485 i 20.974  0.081  0.329 
DC22gfejc 16032328  116.08639737539  -26.10551189380 59534.31450524 z 20.639  0.084  0.425 
DC22gfejc 16032486  116.08646600064  -26.10547745012 59534.31664277 r 21.519  0.080  0.843 
DC22gfejc 16032801  116.08640822710  -26.10547189267 59534.31754289 i 20.841  0.067  0.347 
DC22gfejc 16032913  116.08637861513  -26.10550867137 59534.31822358 z 20.385  0.060  0.473 
DC22gfejc 16034207  116.08643691726  -26.10547704383 59537.27668481 r 21.691  0.105  0.971 
DC22gfejc 16035884  116.08637560386  -26.10552276681 59537.27825482 z 20.625  0.074  0.201 
DC22gfejc 16037247  116.08646710115  -26.10546446548 59537.28405655 r 22.071  0.146  0.944 
DC22gfejc 16041170  116.08639753357  -26.10547561911 59540.29386562 r 21.402  0.094  0.802 
DC22gfejc 16041991  116.08643503974  -26.10550097457 59540.29474811 i 20.865  0.084  0.843 
DC22gfejc 16042263  116.08641996139  -26.10548901952 59540.29539384 z 20.553  0.084  0.644 
DC22gfejc 16045333  116.08638343790  -26.10552579528 59540.29897110 z 20.553  0.085  0.400 
DC22gfejc 16047369  116.08643090539  -26.10541826397 59540.30102906 r 21.390  0.087  0.856 
DC22gfejc 16048408  116.08643783535  -26.10552793317 59540.30190627 i 21.026  0.095  0.781 
DC22gfejc 16048434  116.08638918895  -26.10551102707 59540.30254725 z 20.632  0.087  0.238 
DC22gfejc 16056932  116.08637186116  -26.10548373476 59546.32206333 z 20.450  0.069  0.399 
DC22gfejc 16060976  116.08646482050  -26.10546235953 59546.32511870 i 20.935  0.072  0.536 
DC22gfejc 16064453  116.08637762684  -26.10544605082 59546.32647872 g 22.805  0.131  0.599 
DC22gfejc 16066130  116.08635191376  -26.10553359990 59546.32881773 i 21.020  0.076  0.537 
DC22gfejc 16066372  116.08643716035  -26.10542724180 59546.33017158 g 22.548  0.108  0.904 
DC22gfejc 16068621  116.08639174409  -26.10549740059 59546.33323255 z 20.527  0.076  0.464 
DC22gfejc 16069135  116.08636405082  -26.10547694687 59546.33392157 g 22.508  0.099  0.812 
DC22gfejc 16070600  116.08638050042  -26.10548071927 59546.33694772 z 20.751  0.084  0.319 
DC22gfejc 16072129  116.08641629361  -26.10544904920 59549.31375678 z 20.545  0.076  0.519 
DC22gfejc 16072717  116.08629437976  -26.10542535589 59549.31443865 g 22.409  0.077  0.489 
DC22gfejc 16073796  116.08637224435  -26.10551574133 59549.31747622 z 20.535  0.075  0.719 
DC22gfejc 16074126  116.08635376358  -26.10542582769 59549.31814924 g 22.435  0.084  0.736 
DC22gfejc 16075004  116.08641699795  -26.10551434258 59549.32115821 z 20.620  0.092  0.588 
DC22gfejc 16075369  116.08639848666  -26.10545150650 59549.32224138 g 22.580  0.101  0.860 
