# Melissa Graham, candidate_nightly_epochs.ipynb 
# UTC = Mon, 15 May 2023 02:04:42 +0000 
# 
# Columns 
#  0 field  
#  1 id -- candidate identifier 
#  2 timespan (days between first and last detection) 
#  3 timespan in g 
#  4 timespan in r 
#  5 timespan in i 
#  6 minimum magnitude (not necessarily the peak) 
#  7 minimum magnitude g 
#  8 minimum magnitude r 
#  9 minimum magnitude i 
# 10 amplitude (magnitudes between brightest and faintest detection) 
# 11 amplitude g 
# 12 amplitude r 
# 13 amplitude i 
# 14 number of epochs (number of unique nights detected) 
# 15 number of epochs in g 
# 16 number of epochs in r 
# 17 number of epochs in i 
# 
COSMOS   DC21beoe        427.93   65.92  427.93    0.00 22.535 22.758 22.535  0.000  0.685  0.462  0.406  0.000  15  13  14   0 
COSMOS   DC21bepd        706.18  391.94  706.18    0.00 22.343 22.770 22.343  0.000  0.823  0.395  0.481  0.000  17   5  16   0 
COSMOS   DC21bepn        724.08    0.00  724.08    0.00 21.166  0.000 21.166  0.000  1.719  0.000  1.719  0.000  23   0  23   0 
COSMOS   DC21beqa        673.18    0.00  673.18    0.00 22.361  0.000 22.361  0.000  0.772  0.000  0.772  0.000   7   0   7   0 
COSMOS   DC21ber         727.12  724.13  727.12   35.99 20.329 20.329 20.811 22.067  2.162  1.326  1.487  0.424  58  41  54   7 
COSMOS   DC21beri        724.08   19.03  724.08    0.00 19.865 21.909 19.865  0.000  3.473  1.428  2.954  0.000  41   3  39   0 
COSMOS   DC21beuj        724.01  708.99  721.05    0.00 21.577 22.265 21.577  0.000  1.890  1.201  1.170  0.000  29  20  22   0 
COSMOS   DC21bexi        706.19    0.00  706.19    0.00 21.978  0.000 21.978  0.000  0.738  0.000  0.738  0.000  20   0  20   0 
COSMOS   DC21bey         721.14  721.13  685.16  614.18 20.359 21.526 20.359 21.752  2.447  1.279  1.237  0.498  43  20  41   3 
COSMOS   DC21beze        706.21    0.00  706.21    0.00 22.530  0.000 22.530  0.000  0.612  0.000  0.612  0.000  14   0  14   0 
COSMOS   DC21bezh        410.00    0.00  410.00    0.00 21.346  0.000 21.346  0.000  1.667  0.000  1.667  0.000  15   0  15   0 
COSMOS   DC21bezp        694.19    0.00  694.19    0.00 22.213  0.000 22.213 22.997  0.785  0.000  0.765  0.000  13   0  13   1 
COSMOS   DC21bezt         80.87   77.90   77.90   80.87 21.136 21.136 21.569 21.725  1.205  0.513  0.471  0.616  25  21  23  20 
COSMOS   DC21bezz        724.07    0.00  724.07    0.00 22.267 23.551 22.267  0.000  1.284  0.000  0.794  0.000  23   1  23   0 
COSMOS   DC21bfad        694.22  379.95  694.22    0.00 21.288 23.000 21.288  0.000  2.046  0.333  1.441  0.000  33   8  32   0 
COSMOS   DC21bfaw         65.96    0.00   65.96    0.00 21.377 22.926 21.377  0.000  1.549  0.000  0.728  0.000  13   2  13   0 
COSMOS   DC21bfbe        724.09  709.08  721.09  706.06 22.131 22.291 22.131 22.323  1.034  0.873  0.928  0.638  39  29  32  16 
COSMOS   DC21bfcg        721.12  721.12   72.93    0.00 21.704 21.704 22.516  0.000  1.805  1.805  0.933  0.000  19  19  10   0 
COSMOS   DC21bfdj        724.06    0.00  724.06    0.00 22.428  0.000 22.428  0.000  0.630  0.000  0.630  0.000  28   0  28   0 
COSMOS   DC21bfez         77.90   62.90   77.90    0.00 22.754 23.013 22.754  0.000  0.673  0.413  0.256  0.000   8   6   8   0 
COSMOS   DC21bffc        721.08  721.08  664.13    0.00 20.201 22.135 20.201  0.000  3.142  1.209  2.946  0.000  18  14   9   0 
COSMOS   DC21bffv        724.09    0.00  724.09    0.00 21.453  0.000 21.453 22.523  1.145  0.000  1.145  0.000  31   0  31   1 
COSMOS   DC21bffy        679.17    0.00  679.17    0.00 22.206  0.000 22.206  0.000  0.619  0.000  0.619  0.000  16   0  16   0 
COSMOS   DC21bfgm        709.02  709.02    0.00    0.00 21.612 21.612 23.070  0.000  1.458  1.156  0.000  0.000  23  22   1   0 
COSMOS   DC21bfha        394.99   80.90  377.03   13.02 21.184 21.506 21.184 21.224  0.965  0.643  0.655  0.512  21  17   6   2 
COSMOS   DC21bfix         80.93   80.93   47.94    0.00 21.365 21.913 21.365  0.000  1.077  0.530  0.720  0.000  12   8  11   0 
COSMOS   DC21bfks         77.89   77.89    0.00    0.00 22.259 22.259  0.000  0.000  0.983  0.983  0.000  0.000  11  11   0   0 
COSMOS   DC21bflg        703.09    0.00  703.09    0.00 21.890  0.000 21.890  0.000  1.288  0.000  1.288  0.000  15   0  15   0 
COSMOS   DC21bfmg        706.20  706.20  613.13    0.00 19.582 21.721 19.582  0.000  3.696  1.557  3.256  0.000  20  18   4   0 
COSMOS   DC21bfno        712.06  703.02  712.03    0.00 22.035 22.649 22.035  0.000  1.095  0.482  0.851  0.000  26   6  24   0 
COSMOS   DC21bfod        667.21   80.92  667.18    0.00 21.688 22.317 21.688  0.000  1.235  0.606  0.934  0.000  17   8  16   0 
COSMOS   DC21bfpn        721.12    0.00  721.12    0.00 21.944  0.000 21.944  0.000  0.918  0.000  0.918  0.000  12   0  12   0 
COSMOS   DC21bfpr        709.09    0.00  652.20   38.87 22.343  0.000 22.343 22.697  0.457  0.000  0.361  0.104  13   0  11   2 
COSMOS   DC21bfta        724.04    0.00  724.04    0.00 21.615  0.000 21.615  0.000  1.524  0.000  1.524  0.000  37   0  37   0 
COSMOS   DC21bftg        413.00  266.20  413.00    0.00 21.580 22.169 21.580 22.772  1.407  0.818  0.912  0.000  29   4  28   1 
COSMOS   DC21bftm        718.07    0.00  718.07    0.00 21.320  0.000 21.320  0.000  1.536  0.000  1.536  0.000  36   0  36   0 
COSMOS   DC21bftt         41.96   37.92   32.96    0.00 19.854 22.000 21.557 19.854  2.182  0.035  0.453  0.000   7   3   5   2 
COSMOS   DC21bftw        724.09    0.00  724.09    0.00 21.701  0.000 21.701  0.000  1.232  0.000  1.232  0.000  30   0  30   0 
COSMOS   DC21bfub         27.00    0.00   27.00   17.99 22.232  0.000 22.232 22.402  0.723  0.000  0.723  0.430   9   0   9   3 
COSMOS   DC21bfvw        721.06  721.06  676.10   32.90 22.046 22.046 22.404 22.122  1.354  0.867  0.995  0.778  24  21   8   4 
COSMOS   DC21bfxs        706.26  655.19  679.20    0.00 21.206 22.545 21.206 22.640  2.157  0.819  2.008  0.000  13   8   6   1 
COSMOS   DC21bfzf        721.09   53.89  721.09   44.87 21.292 22.688 21.292 22.327  1.933  0.537  1.030  0.610  33   5  33   4 
COSMOS   DC21bfzm        721.08    0.00  721.08    0.00 21.693  0.000 21.693  0.000  2.222  0.000  2.222  0.000  22   0  22   0 
COSMOS   DC21bfzx        706.21    0.00  706.21    0.00 22.108 23.097 22.108  0.000  0.989  0.000  0.926  0.000  21   1  20   0 
COSMOS   DC21bg          727.11  724.12  727.10  727.09 18.302 18.302 18.469 18.799  1.770  1.040  1.061  1.273  74  57  61  73 
COSMOS   DC21bgao        724.05    0.00  724.05    0.00 21.994  0.000 21.994  0.000  1.020  0.000  1.020  0.000  20   0  20   0 
COSMOS   DC21bgaw        694.23   29.92   74.89  694.23 21.999 22.548 22.093 21.999  0.964  0.415  0.765  0.498  19   5  14  13 
COSMOS   DC21bgbg        724.12    0.00  724.12    0.00 22.023 23.449 22.023  0.000  1.426  0.000  1.093  0.000  20   1  20   0 
COSMOS   DC21bgca        706.18    0.00  706.18    0.00 20.534 20.534 21.771  0.000  2.124  0.000  0.886  0.000  11   1  11   0 
COSMOS   DC21bgch        724.11    0.00  724.11    0.00 21.645  0.000 21.645  0.000  1.396  0.000  1.396  0.000  22   0  22   0 
COSMOS   DC21bgcz        718.10  397.98  718.10    0.00 21.867 22.413 21.867  0.000  1.358  0.813  1.022  0.000  25  14  22   0 
COSMOS   DC21bgdc        673.16    0.00  673.16    0.00 22.173  0.000 22.173  0.000  0.736  0.000  0.736  0.000  16   0  16   0 
