# Melissa Graham, source_detection_summary.ipynb 
# UTC = Tue, 19 Apr 2022 20:15:59 +0000 
# 
# Columns 
#  0 field 
#  1 exposure calendar date 
#  2 filename base 
#  3 exposure identifier 
#  4 modified julian date 
#  5 filter 
#  6 mean limiting magnitude (over all subtractions) 
#  7 mean seeing (over all subtractions) 
#  8 mean sky background (over all subtractions) 
#  9 total number of objects 
# 10 total number of objects with R/B>0.6 
# 
COSMOS    210403   c4d_210403_005242_ori   1948 59307.03660195 i 21.769 1.601   13.026    598     34 
COSMOS    210403   c4d_210403_005520_ori    286 59307.03843150 g 21.666 1.756    3.857    444     15 
COSMOS    210403   c4d_210403_005649_ori    287 59307.03946007 r 21.702 1.505    7.839    874     48 
COSMOS    210403   c4d_210403_005844_ori   1949 59307.04078940 i 21.748 1.322   13.179    601     34 
COSMOS    210403   c4d_210403_010159_ori    290 59307.04305111 g 22.344 1.556    3.908    979    136 
COSMOS    210403   c4d_210403_010328_ori    291 59307.04407749 r 22.401 1.540    7.581   1442     97 
COSMOS    210403   c4d_210403_010523_ori   1950 59307.04540637 i 22.454 1.361   12.964    920     90 
COSMOS    210403   c4d_210403_010802_ori    293 59307.04725304 g 22.911 1.414    3.681    848    100 
COSMOS    210403   c4d_210403_010931_ori    294 59307.04827597 r 23.012 1.236    6.953   2237    131 
COSMOS    210403   c4d_210403_011125_ori   1951 59307.04960492 i 23.000 1.247   12.079   1162     98 
COSMOS    210403   c4d_210403_011403_ori    296 59307.05142730 g 23.147 1.684    3.563   1089     82 
COSMOS    210403   c4d_210403_011533_ori    297 59307.05246776 r 23.183 1.665    6.455   1930    107 
COSMOS    210403   c4d_210403_011729_ori   1952 59307.05381109 i 23.043 1.374   11.886   1269    166 
COSMOS    210403   c4d_210403_012007_ori    299 59307.05564804 g 22.922 2.115    3.655   1211    111 
COSMOS    210403   c4d_210403_012137_ori    300 59307.05668106 r 23.117 1.622    6.717   2185    138 
COSMOS    210403   c4d_210403_012331_ori   1953 59307.05800134 i 23.074 1.552   11.943   1489    138 
COSMOS    210403   c4d_210403_012610_ori    302 59307.05983815 g 23.486 1.656    3.402   1141    118 
COSMOS    210403   c4d_210403_012739_ori    303 59307.06087244 r 23.554 1.501    6.022   2725    131 
COSMOS    210403   c4d_210403_012934_ori   1954 59307.06220920 i 23.242 1.619   11.336   1224    139 
COSMOS    210403   c4d_210403_023830_ori    306 59307.11007972 g 23.245 2.239    3.648    961     71 
COSMOS    210403   c4d_210403_024000_ori    307 59307.11111511 r 23.496 1.668    6.468   2328    149 
COSMOS    210403   c4d_210403_024155_ori   1955 59307.11244696 i 23.113 1.820   12.263   1439    148 
COSMOS    210403   c4d_210403_024435_ori    309 59307.11430181 g 23.536 1.585    3.901   1815    223 
COSMOS    210403   c4d_210403_024604_ori    310 59307.11532752 r 23.324 1.471    7.170   2485    164 
COSMOS    210403   c4d_210403_024758_ori   1956 59307.11665173 i 23.234 1.232   13.172   1345    142 
COSMOS    210403   c4d_210403_025037_ori    312 59307.11849238 g 23.170 1.692    4.290    922     75 
COSMOS    210403   c4d_210403_025205_ori    313 59307.11951312 r 23.034 1.738    7.676   1890     80 
COSMOS    210403   c4d_210403_025401_ori   1957 59307.12084493 i 23.015 1.227   13.887   1060     99 
COSMOS    210403   c4d_210403_025639_ori    315 59307.12267960 g 23.021 1.375    4.829   1044    102 
COSMOS    210403   c4d_210403_025808_ori    316 59307.12370783 r 23.205 1.111    8.336   2226    207 
COSMOS    210403   c4d_210403_030003_ori   1958 59307.12503842 i 22.805 1.124   14.741   1114    100 
COSMOS    210403   c4d_210403_030241_ori    318 59307.12686813 g 22.562 1.389    5.506    968    156 
COSMOS    210403   c4d_210403_030409_ori    319 59307.12789023 r 22.635 1.287    9.648   1817    157 
COSMOS    210403   c4d_210403_030604_ori   1959 59307.12922116 i 22.831 1.097   15.468   1227    107 
COSMOS    210406   c4d_210406_003306_ori    326 59310.02299648 g 23.828 1.476    3.303   1501    164 
COSMOS    210406   c4d_210406_003434_ori    327 59310.02401552 r 23.767 1.427    6.146   3066    161 
COSMOS    210406   c4d_210406_003629_ori   1960 59310.02533949 i 23.604 1.223   12.075   2046    167 
COSMOS    210406   c4d_210406_003908_ori    329 59310.02717819 g 23.937 1.353    3.289   2065    181 
COSMOS    210406   c4d_210406_004037_ori    330 59310.02820910 r 23.876 1.293    6.142   3080    242 
COSMOS    210406   c4d_210406_004231_ori   2060 59310.02953070 i 23.650 1.171   12.006   1765    171 
COSMOS    210406   c4d_210406_004510_ori    332 59310.03137708 g 23.829 1.484    3.318   2020    257 
COSMOS    210406   c4d_210406_004639_ori    333 59310.03240731 r 23.805 1.351    6.141   3275    257 
COSMOS    210406   c4d_210406_004836_ori   1962 59310.03375472 i 23.597 1.246   12.000   1912    168 
COSMOS    210406   c4d_210406_005115_ori    335 59310.03559092 g 23.909 1.372    3.290   1527    193 
COSMOS    210406   c4d_210406_005243_ori    336 59310.03661916 r 23.883 1.286    6.019   3550    214 
COSMOS    210406   c4d_210406_005438_ori   2067 59310.03794176 i 23.684 1.180   11.629   2246    169 
COSMOS    210406   c4d_210406_005716_ori    338 59310.03977438 g 23.945 1.337    3.286   1912    178 
COSMOS    210406   c4d_210406_005845_ori    339 59310.04080395 r 23.985 1.168    6.025   3317    288 
