# Melissa Graham, candidate_nightly_epochs.ipynb 
# UTC = Fri, 22 Sep 2023 00:03:07 +0000 
# 
# Columns 
#  0 field  
#  1 id -- candidate identifier 
#  2 timespan (days between first and last detection) 
#  3 timespan in g 
#  4 timespan in r 
#  5 timespan in i 
#  6 minimum magnitude (not necessarily the peak) 
#  7 minimum magnitude g 
#  8 minimum magnitude r 
#  9 minimum magnitude i 
# 10 amplitude (magnitudes between brightest and faintest detection) 
# 11 amplitude g 
# 12 amplitude r 
# 13 amplitude i 
# 14 number of non-lonely epochs (number of unique nights detected) 
# 15 number of non-lonely epochs in g 
# 16 number of non-lonely epochs in r 
# 17 number of non-lonely epochs in i 
# 
COSMOS   DC21bder         53.92   53.92   41.97    0.00 20.954 21.634 20.954  0.000  1.776  1.096  1.334  0.000  12   7   7   0 
COSMOS   DC21bdfp         77.94   77.94    0.00    0.00 21.133 21.133 22.197  0.000  1.064  0.847  0.000  0.000  12  11   1   0 
COSMOS   DC21bdgf        781.94  781.94  736.00    0.00 21.377 21.377 21.542  0.000  1.563  1.563  1.360  0.000  61  59  37   0 
COSMOS   DC21bdgq        703.98  703.98    0.00    0.00 20.497 20.497  0.000  0.000  1.250  1.250  0.000  0.000  18  18   0   0 
COSMOS   DC21bdhn         80.92    0.00   80.92    0.00 22.030 22.612 22.030  0.000  0.582  0.000  0.478  0.000  11   1  11   0 
COSMOS   DC21bdhw        718.08  718.08    0.00    0.00 20.641 20.641  0.000  0.000  1.245  1.245  0.000  0.000  21  21   0   0 
COSMOS   DC21bdib        793.99  793.99    0.00    0.00 21.411 21.411  0.000  0.000  1.422  1.422  0.000  0.000  42  42   0   0 
COSMOS   DC21bdik        712.02  712.02   63.90    0.00 21.337 21.385 21.337  0.000  1.301  1.252  0.282  0.000  12  10   3   0 
COSMOS   DC21bdin        418.97  418.97   35.87    0.00 20.845 20.845 21.072 21.751  1.274  1.274  0.963  0.000  20  18   6   1 
COSMOS   DC21bdj         742.08  742.07  305.30    0.00 18.409 18.999 18.409  0.000  2.185  1.595  1.127  0.000  34  34  19   0 
COSMOS   DC21bdjl        703.03  703.03   35.87    0.00 21.075 21.744 21.075  0.000  1.325  0.633  1.325  0.000  13   6   9   0 
COSMOS   DC21bdjm        421.97    0.00  421.97    0.00 20.158  0.000 20.158  0.000  0.966  0.000  0.966  0.000  26   0  26   0 
COSMOS   DC21bdk         751.07  751.07   15.12    0.00 21.016 21.920 21.016  0.000  2.113  1.209  0.309  0.000  12  10   4   0 
COSMOS   DC21bdkw        793.95  793.95  793.90  141.75 20.661 21.132 20.661 21.379  2.420  1.948  2.114  0.384  55  34  51  36 
COSMOS   DC21bdlg        786.99   71.86  786.99    0.00 21.065 21.206 21.065  0.000  2.072  1.932  1.468  0.000  24  12  20   0 
COSMOS   DC21bdlh        766.00  766.00  679.12    0.00 20.382 21.367 20.382  0.000  2.141  1.156  1.783  0.000  19   6  14   0 
COSMOS   DC21bdln        789.97  766.99  789.96    0.00 20.416 20.819 20.416  0.000  2.088  1.470  2.088  0.000  42  17  37   0 
COSMOS   DC21bdly        793.91    0.00  793.91    0.00 22.112  0.000 22.112  0.000  0.816  0.000  0.816  0.000  13   0  13   0 
COSMOS   DC21bdme        789.96   62.92  789.96    0.00 20.715 22.643 20.715  0.000  2.435  0.507  1.530  0.000  30   3  30   0 
COSMOS   DC21bdmh        780.90  780.90   12.00    0.00 21.667 21.667 21.795  0.000  0.983  0.983  0.659  0.000  21  20   4   0 
COSMOS   DC21bdmj         80.89    0.00   80.89    0.00 21.990  0.000 21.990  0.000  0.870  0.000  0.870  0.000  10   0  10   0 
COSMOS   DC21bdml         77.88   77.88   29.03    0.00 20.987 22.261 20.987 22.347  1.920  0.646  1.617  0.000  12   7   8   1 
COSMOS   DC21bdmo        694.19    0.00  694.19    0.00 21.441 23.160 21.441  0.000  1.718  0.000  1.121  0.000  29   1  28   0 
COSMOS   DC21bdmv         53.99    0.00   53.99    0.00 21.914  0.000 21.914  0.000  0.696  0.000  0.696  0.000   8   0   8   0 
COSMOS   DC21bdnf        793.91  793.91  793.89    0.00 20.418 21.741 20.418  0.000  2.181  0.858  2.064  0.000  52  31  37   0 
COSMOS   DC21bdnj        793.91   14.95  793.91    0.00 21.331 22.536 21.331  0.000  1.555  0.350  1.159  0.000  25   3  25   0 
COSMOS   DC21bdnt        793.93  736.07  784.94    0.00 21.404 21.836 21.404  0.000  1.381  0.949  0.988  0.000  34  16  27   0 
COSMOS   DC21bdnw        793.90  751.98  789.90    0.00 21.004 21.908 21.004  0.000  1.875  0.971  1.335  0.000  38  16  31   0 
COSMOS   DC21bdny        789.91    0.00  789.91    0.00 21.444  0.000 21.444  0.000  0.844  0.000  0.844  0.000  20   0  20   0 
COSMOS   DC21bdob        765.93    0.00  765.93    0.00 21.459  0.000 21.459  0.000  1.686  0.000  1.686  0.000  20   0  20   0 
COSMOS   DC21bdol        771.92   59.87  738.97    0.00 21.759 22.130 21.759  0.000  0.951  0.581  0.333  0.000  13   6   7   0 
