time,mjd,band,mag
10.4494,57992.9779,K,20.74
10.4528,57992.9813,K,20.741
10.4583,57992.9868,K,20.742
10.4715,57993.0,K,20.745
10.8813,57993.4098,K,20.847
11.4548,57993.9833,K,20.991
11.8273,57994.3558,K,21.083
12.4469,57994.9755,K,21.234
12.7734,57995.3019,K,21.313
13.4412,57995.9697,K,21.469
13.7195,57996.248,K,21.532
14.4459,57996.9744,K,21.691
14.6655,57997.194,K,21.737
15.4471,57997.9757,K,21.895
15.6116,57998.1401,K,21.927
16.4462,57998.9747,K,22.081
16.5576,57999.0862,K,22.101
17.5037,58000.0322,K,22.259
18.4498,58000.9783,K,22.403
