# archfnmbase            ra         dec        mjd          filt  airm  object       expt  seqid                     class                type   moonsep moonill medpixval  
c4d_210409_091839_ori    270.889996 -29.530000 59313.387959 z      1.00 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS-East          GAL      78.67   0.071          0 
c4d_210524_071053_ori    270.889996 -29.530000 59358.299227 r      1.01 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS-East          GAL      60.07   0.929          0 
c4d_210601_235806_ori    150.780000   1.750000 59366.998681 i      1.34 COSMOS-3      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    164.45   0.533          0 
c4d_210919_234508_ori    270.889996 -29.530000 59476.989677 z      1.02 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      74.50   0.987          0 
c4d_210324_002030_ori    149.220000   1.750000 59297.014244 r      1.42 COSMOS-2      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     33.06   0.733       3002 
c4d_211002_044418_ori      7.874596 -43.009600 59489.197434 g      1.03 ELAIS-E1      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    134.22   0.212          0 
c4d_210602_071837_ori    270.889996 -29.530000 59367.304602 g      1.04 DECaPS-East   96.0 DECaPSEast-DDF-B          DECaPS-East          GAL      71.23   0.502          0 
c4d_210920_001235_ori    270.889996 -29.530000 59477.008748 z      1.05 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS-East          GAL      74.70   0.988          0 
c4d_210418_024119_ori    150.000000   3.100000 59322.112032 g      1.33 COSMOS-1      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     59.28   0.293       1723 
c4d_210522_085819_ori      7.874596 -43.009600 59356.373838 g      1.62 ELAIS-E1      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    140.20   0.771          0 
c4d_211005_053525_ori      9.499996 -43.998000 59492.232937 g      1.06 ELAIS-E2      60.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    141.23   0.022          0 
c4d_210502_225436_ori    126.711254 -29.215278 59336.954587 r      1.01 pointing      30.0 None                      None                 None    127.77   0.595          0 
c4d_211224_054720_ori    116.320004 -26.250000 59572.241208 i      1.01 DECaPS-West   30.0 DECaPSWest-DDF-B          DECaPS-West          GAL      56.43   0.779       2106 
c4d_211213_072917_ori    116.320004 -26.250000 59561.312011 r      1.01 DECaPS-West   50.0 DECaPSWest-DDF-B          DECaPS-West          GAL     100.48   0.720          0 
c4d_211020_082309_ori    116.320004 -26.250000 59507.349417 r      1.14 DECaPS-West   50.0 DECaPSWest-DDF-A          DECaPS-West          GAL      96.39   0.999          0 
c4d_210409_023643_ori    149.220000   1.750000 59313.108831 r      1.23 COSMOS-2      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    159.11   0.086          0 
c4d_210923_085836_ori    116.320004 -26.250000 59480.374029 i      1.39 DECaPS-West   30.0 DECaPSWest-DDF-A          DECaPS-West          GAL      93.67   0.943          0 
c4d_211222_015817_ori      9.499996 -43.998000 59570.082152 i      1.21 ELAIS-E2     130.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    125.54   0.925          0 
c4d_220103_073324_ori    149.220000   1.750000 59582.314870 g      1.18 COSMOS-2      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    138.07   0.006          0 
c4d_210518_001719_ori    149.220000   1.750000 59352.012033 g      1.25 COSMOS-2      80.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     29.63   0.320       2056 
c4d_211216_024610_ori      9.499996 -43.998000 59564.115401 i      1.28 ELAIS-E2     130.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL     71.30   0.919          0 
c4d_211023_035359_ori      9.499996 -43.998000 59510.162489 g      1.04 ELAIS-E2      60.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL     76.79   0.942          0 
c4d_220103_024759_ori      9.499996 -43.998000 59582.116660 g      1.61 ELAIS-E2      60.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL     66.43   0.003          0 
c4d_210319_002525_ori    149.220000   1.750000 59292.017659 r      1.48 COSMOS-2      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     91.10   0.264          0 
c4d_210415_085346_ori    270.889996 -29.530000 59319.370682 z      1.00 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS-East          GAL     149.70   0.094          0 
c4d_210509_095134_ori    270.889996 -29.530000 59343.410812 z      1.14 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL     112.30   0.052          0 
c4d_211128_074909_ori    116.320004 -26.250000 59546.325806 z      1.00 DECaPS-West   30.0 DECaPSWest-DDF-A          DECaPS-West          GAL      63.67   0.417          0 
c4d_210328_072811_ori    270.889996 -29.530000 59301.311250 i      1.27 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      91.09   0.995          0 
c4d_211005_051250_ori      9.499996 -43.998000 59492.217251 r      1.04 ELAIS-E2      86.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    141.25   0.023          0 
c4d_210920_000252_ori    270.889996 -29.530000 59477.001997 g      1.04 DECaPS-East   96.0 DECaPSEast-DDF-B          DECaPS-East          GAL      74.63   0.987          0 
c4d_211210_073812_ori    116.320004 -26.250000 59558.318206 i      1.01 DECaPS-West   30.0 DECaPSWest-DDF-A          DECaPS-West          GAL     121.02   0.423          0 
c4d_210527_081348_ori    270.889996 -29.530000 59361.342919 g      1.08 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS-East          GAL      14.09   0.988      10361 
c4d_210918_084024_ori    116.320004 -26.250000 59475.361392 r      1.63 DECaPS-West   50.0 DECaPSWest-DDF-A          DECaPS-West          GAL     127.00   0.922          0 
c4d_210412_073708_ori    270.889996 -29.530000 59316.317459 r      1.09 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS-East          GAL     113.88   0.001          0 
c4d_211224_003714_ori     30.311250 -30.001944 59572.025864 r      1.00 pointing      30.0 None                      None                 None    124.70   0.797          0 
c4d_210522_071712_ori    270.889996 -29.530000 59356.303614 z      1.01 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS-East          GAL      89.22   0.764          0 
c4d_211020_083149_ori    116.320004 -26.250000 59507.355434 g      1.12 DECaPS-West   96.0 DECaPSWest-DDF-B          DECaPS-West          GAL      96.36   0.999          0 
c4d_211023_081049_ori    116.320004 -26.250000 59510.340849 r      1.14 DECaPS-West   50.0 DECaPSWest-DDF-B          DECaPS-West          GAL      73.96   0.933          0 
c4d_211023_000600_ori    270.889996 -29.530000 59510.004175 i      1.38 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL     145.36   0.948          0 
c4d_210602_064414_ori    270.889996 -29.530000 59367.280722 z      1.01 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      70.99   0.504          0 
c4d_210920_034416_ori      7.874596 -43.009600 59477.155747 i      1.08 ELAIS-E1     130.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     37.11   0.990       5760 
c4d_210425_092324_ori    270.889996 -29.530000 59329.391256 i      1.02 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS-East          GAL      82.03   0.953          0 
c4d_210509_084216_ori    270.889996 -29.530000 59343.362692 g      1.03 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS-East          GAL     111.72   0.054          0 
c4d_210917_085032_ori    116.320004 -26.250000 59474.368426 z      1.59 DECaPS-West   30.0 DECaPSWest-DDF-A          DECaPS-West          GAL     129.52   0.855          0 
c4d_210418_004110_ori    150.780000   1.750000 59322.028591 i      1.18 COSMOS-3     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     61.46   0.285          0 
c4d_210527_065923_ori    270.889996 -29.530000 59361.291240 z      1.01 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      14.60   0.990       9497 
c4d_210324_085438_ori    270.889996 -29.530000 59297.371279 z      1.09 DECaPS-East   30.0 DECaPSEast-DDF            DECaPS-East          GAL     145.98   0.765          0 
c4d_210522_065923_ori    270.889996 -29.530000 59356.291243 i      1.00 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS-East          GAL      89.40   0.763          0 
c4d_210328_015737_ori    150.000000   3.100000 59301.081686 r      1.20 COSMOS-1      30.0 COSMOS-DDF-SEQ-A          COSMOS-MOON          EGAL     30.31   0.991       3138 
c4d_210415_012048_ori    150.780000   1.750000 59319.056119 g      1.18 COSMOS-3      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     95.53   0.077          0 
c4d_210530_070738_ori    270.889996 -29.530000 59364.296977 g      1.02 DECaPS-East   96.0 DECaPSEast-DDF-B          DECaPS-East          GAL      30.98   0.803       8434 
c4d_210522_100128_ori      7.874596 -43.009600 59356.417694 r      1.31 ELAIS-E1      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    139.96   0.776          0 
c4d_210324_083613_ori    270.889996 -29.530000 59297.358495 r      1.12 DECaPS-East   50.0 DECaPSEast-DDF            DECaPS-East          GAL     146.18   0.764          0 
c4d_211018_083357_ori    116.320004 -26.250000 59505.356911 g      1.14 DECaPS-West   96.0 DECaPSWest-DDF-A          DECaPS-West          GAL     111.32   0.948          0 
c4d_210331_010146_ori    150.780000   1.750000 59304.042898 i      1.24 COSMOS-3     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     71.24   0.926          0 
c4d_211114_050009_ori      9.499996 -43.998000 59532.208444 g      1.30 ELAIS-E2      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     39.45   0.767       2373 
c4d_220106_074026_ori    149.220000   1.750000 59585.319748 g      1.18 COSMOS-2      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    165.03   0.170          0 
c4d_210527_064416_ori    270.889996 -29.530000 59361.280749 g      1.00 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS-East          GAL      14.70   0.990       9936 
c4d_210917_004150_ori    270.889996 -29.530000 59474.029055 r      1.07 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS-East          GAL      34.37   0.828       3689 
c4d_210916_234222_ori    270.889996 -29.530000 59473.987762 i      1.01 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      34.00   0.824       2752 
c4d_211005_045433_ori      7.874596 -43.009600 59492.204556 r      1.03 ELAIS-E1      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    142.57   0.023          0 
c4d_210506_024244_ori    150.780000   1.750000 59340.113018 g      1.61 COSMOS-3      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    161.90   0.274          0 
c4d_210602_063952_ori    270.889996 -29.530000 59367.277688 g      1.01 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS-East          GAL      70.96   0.504          0 
c4d_211128_075329_ori    116.320004 -26.250000 59546.328818 i      1.00 DECaPS-West   30.0 DECaPSWest-DDF-B          DECaPS-West          GAL      63.69   0.417          0 
c4d_210524_091819_ori      9.499996 -43.998000 59358.387726 r      1.49 ELAIS-E2      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    123.14   0.935          0 
c4d_210503_022826_ori    150.780000   1.750000 59337.103085 i      1.47 COSMOS-3     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    149.33   0.579          0 
c4d_210917_001218_ori    270.889996 -29.530000 59474.008550 g      1.03 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS-East          GAL      34.19   0.826       3692 
c4d_210415_101113_ori    270.889996 -29.530000 59319.424463 i      1.02 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL     150.53   0.097          0 
c4d_210530_000151_ori    149.220000   1.750000 59364.001296 g      1.33 COSMOS-2      80.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    144.87   0.829          0 
c4d_211210_075505_ori    116.320004 -26.250000 59558.329920 z      1.02 DECaPS-West   30.0 DECaPSWest-DDF-B          DECaPS-West          GAL     120.92   0.424          0 
c4d_210923_022202_ori      7.874596 -43.009600 59480.098635 g      1.22 ELAIS-E1      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     52.26   0.955       2674 
c4d_210920_033008_ori      7.874596 -43.009600 59477.145932 r      1.11 ELAIS-E1      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     37.09   0.990       4365 
c4d_210527_060911_ori    270.889996 -29.530000 59361.256381 z      1.00 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      14.94   0.991       9071 
c4d_210319_002223_ori    149.220000   1.750000 59292.015545 g      1.50 COSMOS-2      10.0 COSMOS-DDF-SEQ-C          None                 None     91.12   0.264          0 
c4d_210919_235555_ori    270.889996 -29.530000 59476.997173 z      1.03 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      74.58   0.987          0 
c4d_220118_071410_ori    150.780000   1.750000 59597.301508 i      1.18 COSMOS-3     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     34.57   0.998       8506 
c4d_210527_095406_ori      7.874596 -43.009600 59361.412574 g      1.27 ELAIS-E1      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     87.74   0.986          0 
c4d_210923_020348_ori      9.499996 -43.998000 59480.085983 g      1.30 ELAIS-E2      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     52.69   0.955       2690 
c4d_210409_085738_ori    270.889996 -29.530000 59313.373358 g      1.01 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS-East          GAL      78.50   0.072          0 
c4d_210920_084855_ori    116.320004 -26.250000 59477.367306 r      1.52 DECaPS-West   50.0 DECaPSWest-DDF-A          DECaPS-West          GAL     116.21   0.994          0 
c4d_210328_031103_ori    149.220000   1.750000 59301.132674 g      1.21 COSMOS-2      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     31.66   0.992       4676 
c4d_210924_084345_ori    116.320004 -26.250000 59481.363721 i      1.45 DECaPS-West   30.0 DECaPSWest-DDF-A          DECaPS-West          GAL      85.97   0.891          0 
c4d_211114_043559_ori      9.499996 -43.998000 59532.191666 g      1.23 ELAIS-E2      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     39.39   0.766       2351 
c4d_210406_084948_ori    270.889996 -29.530000 59310.367924 i      1.03 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      40.40   0.298       2380 
c4d_210518_002412_ori    149.220000   1.750000 59352.016815 i      1.27 COSMOS-2      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     29.59   0.321       3833 
c4d_210922_235245_ori    270.889996 -29.530000 59479.994975 z      1.04 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL     112.75   0.959          0 
c4d_210515_025841_ori    150.780000   1.750000 59349.124090 r      2.11 COSMOS-3      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     63.28   0.097          0 
c4d_210527_091848_ori      7.874596 -43.009600 59361.388066 r      1.40 ELAIS-E1      86.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL     87.96   0.987          0 
c4d_210602_091922_ori      7.874596 -43.009600 59367.388459 i      1.31 ELAIS-E1     130.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL     36.69   0.493       4778 
c4d_210418_085608_ori    270.889996 -29.530000 59322.372321 g      1.00 DECaPS-East   10.0 DECaPSEast-DDF-B          None                 None    173.25   0.316          0 
c4d_210506_024608_ori    150.780000   1.750000 59340.115377 i      1.64 COSMOS-3     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    161.87   0.274          0 
c4d_210929_053045_ori      9.499996 -43.998000 59486.229694 g      1.04 ELAIS-E2      60.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    108.02   0.487          0 
c4d_210527_065303_ori    270.889996 -29.530000 59361.286843 i      1.00 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS-East          GAL      14.64   0.990      10449 
c4d_210527_104115_ori      7.874596 -43.009600 59361.445321 i      1.15 ELAIS-E1      10.0 ELAIS-DDF-SEQ-A           None                 None     87.43   0.985          0 
c4d_211020_003109_ori    270.889996 -29.530000 59507.021642 i      1.45 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS-East          GAL     109.24   0.996          0 
c4d_210503_003031_ori    150.000000   3.100000 59337.021200 i      1.20 COSMOS-1     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    149.70   0.588          0 
c4d_211210_074527_ori    116.320004 -26.250000 59558.323237 g      1.01 DECaPS-West   96.0 DECaPSWest-DDF-B          DECaPS-West          GAL     120.98   0.423          0 
c4d_211023_000236_ori    270.889996 -29.530000 59510.001815 g      1.37 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS-East          GAL     145.33   0.949          0 
c4d_211023_003119_ori    270.889996 -29.530000 59510.021755 r      1.52 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS-East          GAL     145.58   0.948          0 
